creationDate|Comment.id|Place.id
2011-12-19T09:47:11.550+00:00|755914248022|78
2011-12-19T00:05:58.563+00:00|755914248023|78
2011-12-19T20:03:04.608+00:00|755914248024|78
2011-12-20T02:09:17.888+00:00|755914248026|78
2011-12-20T08:02:15.275+00:00|755914248027|78
2011-12-20T02:36:52.614+00:00|755914248028|78
2011-12-20T04:18:00.692+00:00|755914248029|78
2011-12-20T00:49:16.155+00:00|755914248030|78
2011-12-20T20:23:12.179+00:00|755914248031|78
2011-12-20T16:46:13.682+00:00|755914248032|78
2011-12-20T22:09:49.953+00:00|755914248033|78
2011-12-20T12:48:46.619+00:00|755914248034|78
2011-12-20T14:42:54.170+00:00|755914248036|78
2011-12-20T15:02:44.840+00:00|755914248037|78
2011-12-20T23:57:43.961+00:00|755914248038|78
2011-12-20T05:05:46.241+00:00|755914248039|78
2011-12-20T21:19:34.946+00:00|755914248040|78
2011-12-20T06:20:26.956+00:00|755914248041|78
2011-12-20T22:45:50.012+00:00|755914248042|78
2011-12-20T23:55:57.931+00:00|755914248043|20
2011-12-20T14:43:16.283+00:00|755914248044|78
2011-12-20T00:07:15.304+00:00|755914248046|78
2011-12-20T03:04:14.852+00:00|755914248047|78
2011-12-20T00:11:00.807+00:00|755914248048|78
2011-12-20T02:16:06.441+00:00|755914248049|78
2011-12-20T17:47:01.524+00:00|755914248050|78
2011-12-20T19:24:30.172+00:00|755914248051|78
2011-12-21T04:36:38.853+00:00|755914248052|78
2011-12-20T21:12:04.575+00:00|755914248053|78
2011-12-20T00:14:47.617+00:00|755914248054|78
2011-12-19T22:16:50.659+00:00|755914248056|78
2011-12-19T21:28:51.282+00:00|755914248057|78
2011-12-20T12:32:56.253+00:00|755914248058|78
2011-12-19T21:38:24.724+00:00|755914248059|78
2011-12-20T16:36:43.967+00:00|755914248060|78
2011-12-19T22:15:08.825+00:00|755914248061|78
2011-12-20T05:21:30.181+00:00|755914248062|78
2011-12-20T00:17:41.485+00:00|755914248063|78
2011-12-19T22:43:48.450+00:00|755914248064|78
2012-04-15T13:15:47.999+00:00|893353201830|0
2012-04-14T23:47:12.368+00:00|893353201831|0
2012-04-14T23:48:52.911+00:00|893353201832|0
2012-04-15T02:49:30.203+00:00|893353201833|0
2012-04-15T01:12:49.846+00:00|893353201834|0
2012-04-15T01:22:31.219+00:00|893353201835|0
2012-04-15T03:25:07.410+00:00|893353201836|0
2012-04-14T23:50:31.541+00:00|893353201837|0
2012-04-15T08:13:33.205+00:00|893353201838|0
2012-04-16T00:52:53.007+00:00|893353201839|0
2012-04-15T02:39:23.665+00:00|893353201840|0
2012-04-15T01:46:11.633+00:00|893353201841|0
2012-04-15T06:23:57.743+00:00|893353201842|0
2012-04-15T09:14:11.936+00:00|893353201843|0
2012-04-15T09:38:09.700+00:00|893353201844|0
2012-04-15T01:35:45.776+00:00|893353201845|0
2012-04-14T23:48:31.333+00:00|893353201846|0
2012-04-15T08:22:32.320+00:00|893353201847|0
2012-04-15T00:04:31.321+00:00|893353201848|0
2012-05-22T12:50:35.293+00:00|962072678932|60
2012-05-22T16:46:42.832+00:00|962072678933|110
2012-05-22T05:18:23.965+00:00|962072678934|28
2012-05-22T13:20:08.931+00:00|962072678935|103
2012-05-23T01:05:01.435+00:00|962072678936|80
2012-04-25T01:32:02.664+00:00|893353202292|25
2012-04-25T03:11:25.096+00:00|893353202293|60
2012-04-24T10:13:50.035+00:00|893353202294|92
2012-04-25T01:49:55.192+00:00|893353202295|52
2012-04-25T17:32:51.669+00:00|893353202296|53
2012-04-24T08:57:51.574+00:00|893353202297|1
2012-04-25T05:04:06.698+00:00|893353202298|25
2012-04-25T02:43:10.708+00:00|893353202299|92
2012-04-26T01:16:20.179+00:00|893353202300|60
2012-04-25T11:44:36.669+00:00|893353202301|110
2012-04-25T23:08:52.449+00:00|893353202302|89
2012-04-25T08:19:59.587+00:00|893353202303|110
2012-04-25T04:31:45.728+00:00|893353202304|4
2012-08-09T06:15:37.899+00:00|1030792155778|86
2012-08-09T10:15:18.226+00:00|1030792155779|92
2012-08-09T14:43:42.345+00:00|1030792155780|0
2012-08-09T17:23:52.371+00:00|1030792155781|110
2012-08-08T20:40:34.737+00:00|1030792155782|92
2012-08-09T08:17:56.959+00:00|1030792155783|86
2012-08-09T01:21:49.332+00:00|1030792155784|25
2012-08-09T10:54:44.632+00:00|1030792155785|1
2012-08-09T19:13:54.675+00:00|1030792155786|110
2012-08-09T13:40:49.510+00:00|1030792155787|110
2012-08-10T09:17:48.804+00:00|1030792155788|1
2012-08-09T02:26:10.984+00:00|1030792155789|25
2012-08-09T14:26:53.614+00:00|1030792155790|57
2012-08-09T01:59:19.063+00:00|1030792155818|1
2012-08-08T16:54:16.084+00:00|1030792155819|92
2012-08-09T05:14:30.308+00:00|1030792155820|1
2012-08-08T16:55:26.272+00:00|1030792155821|80
2012-08-08T16:54:05.451+00:00|1030792155822|101
2012-08-09T05:20:34.382+00:00|1030792155823|4
2012-08-09T03:32:17.204+00:00|1030792155824|25
2012-08-09T16:51:17.352+00:00|1030792155825|94
2012-08-08T17:34:47.065+00:00|1030792155826|89
2012-08-09T01:27:13.277+00:00|1030792155827|0
2012-07-17T17:58:15.631+00:00|1030792155988|110
2012-07-17T17:58:34.247+00:00|1030792155989|1
2012-07-18T08:03:39.459+00:00|1030792155990|53
2012-07-17T18:03:57.939+00:00|1030792155991|25
2012-07-18T07:38:47.427+00:00|1030792155992|110
2012-07-17T13:06:51.361+00:00|1030792155993|89
2012-07-18T16:55:09.771+00:00|1030792155994|1
2012-07-17T15:20:05.625+00:00|1030792155995|50
2012-07-18T17:36:36.221+00:00|1030792155996|89
2012-07-18T16:38:07.248+00:00|1030792155997|1
2012-07-18T07:59:13.309+00:00|1030792155998|1
2012-07-19T00:00:39.871+00:00|1030792155999|86
2012-07-18T09:33:21.580+00:00|1030792156000|1
2012-07-17T17:58:25.824+00:00|1030792156001|56
2012-07-17T15:04:45.049+00:00|1030792156002|110
2012-07-18T20:23:53.345+00:00|1030792156003|52
2012-02-07T19:14:49.262+00:00|824633725952|53
2012-02-08T02:10:36.264+00:00|824633725953|53
2012-02-08T05:17:25.599+00:00|824633725954|80
2012-02-08T10:57:32.880+00:00|824633725955|53
2012-03-04T20:14:14.726+00:00|824633725962|53
2012-03-04T20:09:27.005+00:00|824633725963|53
2012-03-04T20:07:56.014+00:00|824633725964|1
2012-03-05T10:37:54.439+00:00|824633725965|80
2012-03-05T08:10:47.515+00:00|824633725966|53
2012-03-04T20:11:21.848+00:00|824633725967|53
2012-03-05T17:21:17.273+00:00|824633725968|53
2012-03-05T09:14:12.124+00:00|824633725969|80
2012-03-05T18:43:41.530+00:00|824633725970|53
2012-03-05T08:52:16.369+00:00|824633725971|1
2012-03-04T20:56:43.044+00:00|824633725972|53
2012-03-05T09:58:56.958+00:00|824633725973|53
2012-03-05T00:25:30.267+00:00|824633725974|92
2012-03-04T21:29:34.809+00:00|824633725975|80
2012-03-05T00:31:48.417+00:00|824633725976|53
2012-03-04T22:59:10.890+00:00|824633725977|53
2012-03-05T14:13:24.580+00:00|824633725978|53
2012-05-15T00:53:49.631+00:00|962072679510|57
2012-05-15T02:09:28.417+00:00|962072679511|25
2012-05-14T22:17:05.760+00:00|962072679512|53
2012-05-14T22:26:24.963+00:00|962072679513|1
2012-05-15T05:51:04.527+00:00|962072679514|4
2012-05-15T00:11:49.954+00:00|962072679515|25
2012-05-14T19:24:53.601+00:00|962072679516|50
2012-05-14T20:48:03.575+00:00|962072679517|80
2012-05-14T16:26:15.967+00:00|962072679518|52
2012-05-14T16:13:38.318+00:00|962072679519|6
2012-05-15T09:52:29.030+00:00|962072679520|92
2012-05-15T04:48:36.926+00:00|962072679521|4
2012-05-14T23:33:18.976+00:00|962072679522|53
2012-05-15T15:30:28.641+00:00|962072679523|110
2012-05-14T17:33:15.228+00:00|962072679524|92
2012-05-14T20:21:41.385+00:00|962072679525|53
2012-05-15T19:14:43.781+00:00|962072679526|80
2012-08-23T08:03:13.745+00:00|1030792156324|80
2012-08-23T18:17:02.016+00:00|1030792156325|1
2012-08-23T20:04:56.332+00:00|1030792156326|71
2012-08-23T06:14:24.999+00:00|1030792156327|1
2012-08-23T08:46:45.903+00:00|1030792156328|57
2012-08-23T06:15:39.430+00:00|1030792156329|101
2012-08-23T07:50:44.901+00:00|1030792156330|57
2012-08-23T13:21:23.455+00:00|1030792156331|86
2012-08-23T19:39:59.794+00:00|1030792156332|31
2012-08-24T01:21:29.191+00:00|1030792156333|86
2012-08-24T02:28:13.784+00:00|1030792156334|0
2012-08-23T10:47:22.032+00:00|1030792156335|56
2012-08-24T18:28:31.505+00:00|1030792156336|50
2012-08-24T16:23:26.904+00:00|1030792156337|52
2012-08-24T08:45:41.304+00:00|1030792156338|1
2012-08-24T01:14:09.441+00:00|1030792156339|101
2012-08-28T23:56:47.396+00:00|1030792156400|71
2012-07-02T10:31:17.391+00:00|962072679666|80
2012-09-10T13:26:11.038+00:00|1099511633327|78
2012-09-10T16:55:55.767+00:00|1099511633328|54
2012-09-10T13:58:19.702+00:00|1099511633329|110
2012-09-10T15:54:14.520+00:00|1099511633330|52
2012-09-10T16:39:17.167+00:00|1099511633331|0
2012-09-10T16:18:35.178+00:00|1099511633332|57
2012-09-10T23:58:12.420+00:00|1099511633333|56
2012-05-26T22:42:37.196+00:00|962072679871|53
2012-05-27T10:13:39.272+00:00|962072679872|53
2012-05-27T14:52:16.706+00:00|962072679873|89
2012-05-26T22:44:20.371+00:00|962072679874|92
2012-05-27T13:32:56.954+00:00|962072679875|92
2012-05-27T20:45:53.967+00:00|962072679876|57
2012-05-26T23:03:28.408+00:00|962072679877|92
2012-07-14T03:25:16.266+00:00|1030792156615|1
2012-07-13T18:39:26.684+00:00|1030792156616|56
2012-07-13T16:21:48.321+00:00|1030792156617|1
2012-07-13T20:55:54.467+00:00|1030792156618|53
2012-07-13T21:03:49.122+00:00|1030792156619|89
2012-07-14T08:26:44.395+00:00|1030792156620|50
2012-07-13T16:45:53.031+00:00|1030792156621|86
2012-05-31T18:42:14.820+00:00|962072679887|84
2012-05-31T13:41:40.176+00:00|962072679888|89
2012-05-31T13:59:41.727+00:00|962072679889|50
2012-05-31T19:11:00.603+00:00|962072679890|110
2012-05-31T08:28:18.118+00:00|962072679891|50
2012-05-31T14:24:16.801+00:00|962072679892|52
2012-05-31T13:41:53.017+00:00|962072679893|52
2012-05-31T18:17:19.345+00:00|962072679894|1
2012-05-31T10:25:32.657+00:00|962072679895|25
2012-05-31T09:46:46.501+00:00|962072679896|6
2012-05-31T14:28:09.325+00:00|962072679897|51
2012-05-31T10:24:20.528+00:00|962072679898|52
2012-05-31T21:33:59.833+00:00|962072679899|53
2012-05-31T13:51:44.028+00:00|962072679900|110
2012-05-31T10:22:38.872+00:00|962072679901|60
2012-06-01T01:26:04.545+00:00|962072679902|25
2012-05-31T15:29:31.364+00:00|962072679903|110
2012-05-31T05:05:25.264+00:00|962072679904|62
2012-05-31T17:58:51.022+00:00|962072679905|89
2012-05-07T22:34:42.445+00:00|893353203171|92
2012-05-08T13:44:29.745+00:00|893353203172|50
2012-05-07T23:19:14.084+00:00|893353203173|25
2012-05-08T11:16:27.316+00:00|893353203174|80
2012-05-07T17:41:26.820+00:00|893353203175|92
2012-05-08T12:41:38.218+00:00|893353203176|60
2012-05-07T17:42:50.154+00:00|893353203177|52
2012-05-07T17:41:38.828+00:00|893353203178|89
2012-05-07T23:29:10.024+00:00|893353203179|25
2012-05-07T17:48:58.756+00:00|893353203180|53
2012-05-07T17:42:23.613+00:00|893353203181|89
2012-05-07T21:13:39.494+00:00|893353203182|1
2012-05-08T23:22:33.644+00:00|962072679919|76
2012-05-08T11:46:10.763+00:00|893353203184|53
2012-05-08T00:21:53.272+00:00|893353203185|52
2012-05-07T17:42:52.597+00:00|893353203186|58
2012-05-08T00:54:45.513+00:00|893353203187|67
2012-05-09T10:05:33.889+00:00|962072679924|50
2012-05-07T18:04:31.950+00:00|893353203189|1
2012-08-24T20:22:02.232+00:00|1030792156665|0
2012-08-24T16:59:03.229+00:00|1030792156666|50
2012-08-07T01:03:02.940+00:00|1030792156751|1
2012-08-07T14:26:46.866+00:00|1030792156752|56
2012-08-07T04:02:54.781+00:00|1030792156753|53
2012-08-08T00:28:39.065+00:00|1030792156754|56
2012-08-07T07:10:57.585+00:00|1030792156755|1
2012-08-07T01:00:57.319+00:00|1030792156756|4
2012-08-07T07:38:16.438+00:00|1030792156757|1
2012-08-07T05:42:22.081+00:00|1030792156758|1
2012-08-08T02:52:30.855+00:00|1030792156759|4
2012-08-07T04:22:17.907+00:00|1030792156760|92
2012-08-07T12:50:14.789+00:00|1030792156761|50
2012-08-07T01:10:08.135+00:00|1030792156762|56
2012-08-07T02:29:30.604+00:00|1030792156763|57
2012-09-12T09:18:36.632+00:00|1099511633515|89
2012-09-12T07:10:11.699+00:00|1099511633516|54
2012-09-12T10:31:20.096+00:00|1099511633517|80
2012-09-13T00:51:30.317+00:00|1099511633518|54
2012-09-11T13:12:57.116+00:00|1099511633519|25
2012-09-12T04:07:23.682+00:00|1099511633520|78
2012-09-11T20:34:48.603+00:00|1099511633521|52
2012-09-12T01:59:44.535+00:00|1099511633522|56
2012-08-28T14:43:37.781+00:00|1030792156788|101
2012-08-28T08:10:49.437+00:00|1030792156789|65
2012-08-28T12:38:58.138+00:00|1030792156790|57
2012-08-29T07:21:25.984+00:00|1030792156791|1
2012-08-29T03:52:50.118+00:00|1030792156792|1
2012-08-28T18:39:41.076+00:00|1030792156793|53
2012-08-30T00:36:35.089+00:00|1030792156794|71
2012-08-30T15:18:56.115+00:00|1030792156795|71
2012-06-06T14:31:28.490+00:00|962072680061|7
2012-06-07T12:46:18.818+00:00|962072680062|0
2012-06-06T21:14:55.307+00:00|962072680063|0
2012-06-07T15:06:36.188+00:00|962072680064|53
2012-06-06T21:47:27.574+00:00|962072680065|50
2012-06-07T13:01:01.805+00:00|962072680066|25
2012-06-07T21:15:51.945+00:00|962072680067|4
2012-06-07T17:17:43.781+00:00|962072680068|86
2012-06-07T09:30:24.399+00:00|962072680069|92
2012-06-08T10:49:28.596+00:00|962072680070|4
2012-06-07T00:25:47.304+00:00|962072680071|0
2012-06-08T09:59:44.659+00:00|962072680072|86
2012-06-06T12:55:54.934+00:00|962072680073|89
2012-06-06T20:09:00.000+00:00|962072680074|61
2012-06-07T12:49:15.715+00:00|962072680075|0
2012-06-06T13:28:10.078+00:00|962072680076|92
2012-06-06T18:58:50.183+00:00|962072680077|61
2012-06-07T14:38:14.033+00:00|962072680078|89
2012-08-26T13:22:10.196+00:00|1030792156832|105
2012-08-26T20:22:14.449+00:00|1030792156833|61
2012-08-26T13:25:30.379+00:00|1030792156834|101
2012-08-27T07:29:33.405+00:00|1030792156835|89
2012-08-26T19:55:44.698+00:00|1030792156836|1
2012-08-27T09:19:59.684+00:00|1030792156837|49
2012-08-27T03:20:09.002+00:00|1030792156838|1
2012-08-26T12:00:21.004+00:00|1030792156839|52
2012-08-26T14:14:50.401+00:00|1030792156840|78
2012-08-26T13:30:14.731+00:00|1030792156841|1
2012-03-29T17:37:26.398+00:00|893353203918|60
2012-03-29T17:51:34.511+00:00|893353203919|60
