creationDate|Post.id|Place.id
2012-07-26T19:52:48.924+00:00|1030792151689|48
2012-07-26T19:52:49.924+00:00|1030792151690|48
2012-07-26T19:52:50.924+00:00|1030792151691|48
2012-05-28T08:39:14.033+00:00|962072674956|48
2012-05-28T08:39:15.033+00:00|962072674957|48
2012-05-28T08:39:16.033+00:00|962072674958|66
2012-05-28T08:39:17.033+00:00|962072674959|107
2012-05-28T08:39:18.033+00:00|962072674960|48
2012-05-28T08:39:19.033+00:00|962072674961|48
2012-05-28T08:39:20.033+00:00|962072674962|7
2012-05-28T08:39:21.033+00:00|962072674963|9
2012-05-28T08:39:22.033+00:00|962072674964|48
2012-05-28T08:39:23.033+00:00|962072674965|48
2012-05-28T08:39:24.033+00:00|962072674966|48
2012-05-28T08:39:25.033+00:00|962072674967|14
2012-05-28T08:39:26.033+00:00|962072674968|48
2011-05-16T01:53:44.018+00:00|549755814573|92
2011-05-16T01:53:45.018+00:00|549755814574|92
2011-05-16T01:53:46.018+00:00|549755814575|92
2011-05-16T01:53:47.018+00:00|549755814576|92
2011-05-16T01:53:48.018+00:00|549755814577|92
2011-05-16T01:53:49.018+00:00|549755814578|101
2011-05-16T01:53:50.018+00:00|549755814579|92
2011-05-16T01:53:51.018+00:00|549755814580|92
2011-05-16T01:53:52.018+00:00|549755814581|92
2011-05-16T01:53:53.018+00:00|549755814582|92
2011-05-16T01:53:54.018+00:00|549755814583|92
2010-05-09T00:08:53.179+00:00|137438954185|92
2010-05-09T00:08:54.179+00:00|137438954186|92
2010-05-09T00:08:55.179+00:00|137438954187|92
2010-05-09T00:08:56.179+00:00|137438954188|26
2010-05-09T00:08:57.179+00:00|137438954189|92
2010-05-09T00:08:58.179+00:00|137438954190|92
2010-05-09T00:08:59.179+00:00|137438954191|92
2010-05-09T00:09:00.179+00:00|137438954192|92
2010-05-09T00:09:01.179+00:00|137438954193|92
2010-05-09T00:09:02.179+00:00|137438954194|92
2010-05-09T00:09:03.179+00:00|137438954195|92
2010-05-09T00:09:04.179+00:00|137438954196|92
2010-05-09T00:09:05.179+00:00|137438954197|92
2010-05-09T00:09:06.179+00:00|137438954198|104
2010-05-09T00:09:07.179+00:00|137438954199|92
2010-05-09T00:09:08.179+00:00|137438954200|92
2012-01-08T05:49:07.180+00:00|824633721561|92
2012-01-08T05:49:08.180+00:00|824633721562|92
2012-01-08T05:49:09.180+00:00|824633721563|92
2012-01-08T05:49:10.180+00:00|824633721564|92
2012-01-08T05:49:11.180+00:00|824633721565|92
2012-01-08T05:49:12.180+00:00|824633721566|92
2012-01-08T05:49:13.180+00:00|824633721567|92
2010-03-02T18:29:19.853+00:00|736|92
2010-03-02T18:29:20.853+00:00|737|92
2010-03-02T18:29:21.853+00:00|738|92
2010-03-02T18:29:22.853+00:00|739|92
2010-03-02T18:29:23.853+00:00|740|92
2010-03-02T18:29:24.853+00:00|741|92
2010-03-02T18:29:25.853+00:00|742|92
2010-03-02T18:29:26.853+00:00|743|92
2010-03-02T18:29:27.853+00:00|744|92
2010-03-02T18:29:28.853+00:00|745|92
2010-03-02T18:29:29.853+00:00|746|92
2010-03-02T18:29:30.853+00:00|747|92
2010-03-02T18:29:31.853+00:00|748|92
2011-03-24T20:59:48.833+00:00|481036337907|92
2011-03-24T20:59:49.833+00:00|481036337908|92
2011-03-24T20:59:50.833+00:00|481036337909|92
2011-03-24T20:59:51.833+00:00|481036337910|92
2011-03-24T20:59:52.833+00:00|481036337911|92
2011-03-24T20:59:53.833+00:00|481036337912|92
2011-03-24T20:59:54.833+00:00|481036337913|92
2011-03-24T20:59:55.833+00:00|481036337914|92
2011-03-24T20:59:56.833+00:00|481036337915|92
2011-03-24T20:59:57.833+00:00|481036337916|92
2011-03-24T20:59:58.833+00:00|481036337917|92
2011-06-25T23:38:08.775+00:00|549755814671|92
2011-06-25T23:38:09.775+00:00|549755814672|92
2011-06-25T23:38:10.775+00:00|549755814673|92
2011-06-25T23:38:11.775+00:00|549755814674|92
2011-06-25T23:38:12.775+00:00|549755814675|92
2011-06-25T23:38:13.775+00:00|549755814676|92
2011-12-16T02:01:26.127+00:00|755914244885|92
2011-12-16T02:01:27.127+00:00|755914244886|92
2011-12-16T02:01:28.127+00:00|755914244887|92
2011-12-16T02:01:29.127+00:00|755914244888|92
2011-12-16T02:01:30.127+00:00|755914244889|92
2011-12-16T02:01:31.127+00:00|755914244890|92
2011-12-16T02:01:32.127+00:00|755914244891|92
2011-12-16T02:01:33.127+00:00|755914244892|92
2010-12-24T06:01:40.555+00:00|343597384477|92
2010-12-24T06:01:41.555+00:00|343597384478|92
2010-12-24T06:01:42.555+00:00|343597384479|92
2010-12-24T06:01:43.555+00:00|343597384480|10
2010-12-24T06:01:44.555+00:00|343597384481|92
2010-12-24T06:01:45.555+00:00|343597384482|92
2010-12-24T06:01:46.555+00:00|343597384483|92
2010-12-24T06:01:47.555+00:00|343597384484|92
2010-12-24T06:01:48.555+00:00|343597384485|92
2010-12-24T06:01:49.555+00:00|343597384486|92
2010-12-24T06:01:50.555+00:00|343597384487|92
2010-12-24T06:01:51.555+00:00|343597384488|92
2012-03-22T02:39:31.672+00:00|893353198377|92
2012-03-22T02:39:32.672+00:00|893353198378|92
2012-03-22T02:39:33.672+00:00|893353198379|92
2012-03-22T02:39:34.672+00:00|893353198380|92
2012-03-22T02:39:35.672+00:00|893353198381|92
2012-03-22T02:39:36.672+00:00|893353198382|92
2012-03-22T02:39:37.672+00:00|893353198383|92
2012-03-22T02:39:38.672+00:00|893353198384|92
2012-03-22T02:39:39.672+00:00|893353198385|92
2012-03-22T02:39:40.672+00:00|893353198386|92
2012-03-22T02:39:41.672+00:00|893353198387|92
2012-03-22T02:39:42.672+00:00|893353198388|92
2012-01-21T22:56:57.220+00:00|824633721653|92
2012-01-21T22:56:58.220+00:00|824633721654|92
2012-01-21T22:56:59.220+00:00|824633721655|92
2012-01-21T22:57:00.220+00:00|824633721656|92
2012-01-21T22:57:01.220+00:00|824633721657|92
2012-01-21T22:57:02.220+00:00|824633721658|99
2011-04-09T10:32:28.153+00:00|481036337979|92
2011-04-09T10:32:29.153+00:00|481036337980|92
2011-04-09T10:32:30.153+00:00|481036337981|92
2012-07-18T03:56:28.674+00:00|1030792151870|92
2012-07-18T03:56:29.674+00:00|1030792151871|92
2012-07-18T03:56:30.674+00:00|1030792151872|92
2012-07-18T03:56:31.674+00:00|1030792151873|92
2012-07-18T03:56:32.674+00:00|1030792151874|92
2012-07-18T03:56:33.674+00:00|1030792151875|92
2012-07-18T03:56:34.674+00:00|1030792151876|92
2012-07-18T03:56:35.674+00:00|1030792151877|92
2012-07-18T03:56:36.674+00:00|1030792151878|92
2012-07-18T03:56:37.674+00:00|1030792151879|92
2012-07-18T03:56:38.674+00:00|1030792151880|92
2012-07-18T03:56:39.674+00:00|1030792151881|92
2012-07-18T03:56:40.674+00:00|1030792151882|92
2012-07-18T03:56:41.674+00:00|1030792151883|92
2012-07-18T03:56:42.674+00:00|1030792151884|92
2012-07-18T03:56:43.674+00:00|1030792151885|92
2011-04-25T07:21:25.285+00:00|481036337998|92
2011-04-25T07:21:26.285+00:00|481036337999|92
2011-04-25T07:21:27.285+00:00|481036338000|92
2011-04-25T07:21:28.285+00:00|481036338001|92
2011-04-25T07:21:29.285+00:00|481036338002|92
2011-04-25T07:21:30.285+00:00|481036338003|92
2011-04-25T07:21:31.285+00:00|481036338004|92
2011-04-25T07:21:32.285+00:00|481036338005|92
2011-04-25T07:21:33.285+00:00|481036338006|92
2011-04-25T07:21:34.285+00:00|481036338007|92
2011-04-25T07:21:35.285+00:00|481036338008|92
2011-04-25T07:21:36.285+00:00|481036338009|92
2011-04-25T07:21:37.285+00:00|481036338010|92
2011-04-25T07:21:38.285+00:00|481036338011|92
2011-04-25T07:21:39.285+00:00|481036338012|92
2011-04-25T07:21:40.285+00:00|481036338013|92
2010-07-01T04:34:57.556+00:00|137438954334|92
2010-07-01T04:34:58.556+00:00|137438954335|92
2010-07-01T04:34:59.556+00:00|137438954336|92
2010-07-01T04:35:00.556+00:00|137438954337|92
2010-07-01T04:35:01.556+00:00|137438954338|92
2010-07-01T04:35:02.556+00:00|137438954339|92
2010-09-08T10:08:25.333+00:00|274877907812|92
2010-09-08T10:08:26.333+00:00|274877907813|92
2010-09-08T10:08:27.333+00:00|274877907814|92
2010-09-08T10:08:28.333+00:00|274877907815|92
2010-09-08T10:08:29.333+00:00|274877907816|92
2010-09-08T10:08:30.333+00:00|274877907817|92
2010-09-08T10:08:31.333+00:00|274877907818|92
2010-09-08T10:08:32.333+00:00|274877907819|92
2010-09-08T10:08:33.333+00:00|274877907820|92
2010-09-08T10:08:34.333+00:00|274877907821|92
2010-09-08T10:08:35.333+00:00|274877907822|92
2010-09-08T10:08:36.333+00:00|274877907823|92
2010-09-08T10:08:37.333+00:00|274877907824|92
2010-09-08T10:08:38.333+00:00|274877907825|92
2010-09-08T10:08:39.333+00:00|274877907826|92
2010-09-08T10:08:40.333+00:00|274877907827|92
2010-09-08T10:08:41.333+00:00|274877907828|92
2010-09-08T10:08:42.333+00:00|274877907829|92
2010-09-08T10:08:43.333+00:00|274877907830|92
2010-09-08T10:08:44.333+00:00|274877907831|92
2011-12-24T07:15:47.786+00:00|755914244984|92
2010-04-18T12:30:16.181+00:00|68719477625|92
2010-04-18T12:30:17.181+00:00|68719477626|92
2010-04-18T12:30:18.181+00:00|68719477627|92
2010-04-18T12:30:19.181+00:00|68719477628|34
2010-07-28T14:58:38.427+00:00|206158431101|92
2010-07-28T14:58:39.427+00:00|206158431102|92
2010-07-28T14:58:40.427+00:00|206158431103|92
2010-07-28T14:58:41.427+00:00|206158431104|92
2010-07-28T14:58:42.427+00:00|206158431105|92
2010-07-28T14:58:43.427+00:00|206158431106|92
2010-07-28T14:58:44.427+00:00|206158431107|92
2011-12-18T01:31:13.054+00:00|755914244996|92
2011-12-18T01:31:14.054+00:00|755914244997|92
2011-04-11T06:12:41.194+00:00|481036338054|92
2011-04-11T06:12:42.194+00:00|481036338055|92
2011-04-11T06:12:43.194+00:00|481036338056|92
2011-04-11T06:12:44.194+00:00|481036338057|92
2011-04-11T06:12:45.194+00:00|481036338058|92
2011-04-11T06:12:46.194+00:00|481036338059|92
2011-04-11T06:12:47.194+00:00|481036338060|92
2011-04-11T06:12:48.194+00:00|481036338061|92
2011-04-11T06:12:49.194+00:00|481036338062|92
2011-04-11T06:12:50.194+00:00|481036338063|92
2011-04-11T06:12:51.194+00:00|481036338064|92
2011-04-11T06:12:52.194+00:00|481036338065|92
2011-04-11T06:12:53.194+00:00|481036338066|92
2011-04-11T06:12:54.194+00:00|481036338067|92
2011-04-11T06:12:55.194+00:00|481036338068|92
2011-09-05T13:56:19.250+00:00|618475291541|92
2011-09-05T13:56:20.250+00:00|618475291542|92
2011-09-05T13:56:21.250+00:00|618475291543|92
2011-09-05T13:56:22.250+00:00|618475291544|92
2011-09-05T13:56:23.250+00:00|618475291545|92
2011-09-05T13:56:24.250+00:00|618475291546|92
2011-09-05T13:56:25.250+00:00|618475291547|92
2011-09-05T13:56:26.250+00:00|618475291548|92
2011-09-05T13:56:27.250+00:00|618475291549|92
2011-09-05T13:56:28.250+00:00|618475291550|92
2011-09-05T13:56:29.250+00:00|618475291551|92
2011-09-05T13:56:30.250+00:00|618475291552|92
2011-09-05T13:56:31.250+00:00|618475291553|92
2011-09-05T13:56:32.250+00:00|618475291554|92
2011-09-05T13:56:33.250+00:00|618475291555|67
2011-09-05T13:56:34.250+00:00|618475291556|92
2011-09-05T13:56:35.250+00:00|618475291557|92
2011-09-05T13:56:36.250+00:00|618475291558|92
2011-09-05T13:56:37.250+00:00|618475291559|92
2011-09-05T13:56:38.250+00:00|618475291560|92
2011-11-30T04:52:06.511+00:00|755914245033|92
2011-11-30T04:52:07.511+00:00|755914245034|92
2011-11-30T04:52:08.511+00:00|755914245035|92
2011-11-30T04:52:09.511+00:00|755914245036|92
2011-11-30T04:52:10.511+00:00|755914245037|92
2011-11-30T04:52:11.511+00:00|755914245038|92
2011-11-30T04:52:12.511+00:00|755914245039|92
2011-11-30T04:52:13.511+00:00|755914245040|92
2011-11-30T04:52:14.511+00:00|755914245041|92
2011-11-30T04:52:15.511+00:00|755914245042|92
2011-11-30T04:52:16.511+00:00|755914245043|92
2011-11-30T04:52:17.511+00:00|755914245044|12
2011-11-30T04:52:18.511+00:00|755914245045|92
2011-11-30T04:52:19.511+00:00|755914245046|92
2011-11-30T04:52:20.511+00:00|755914245047|92
2011-11-30T04:52:21.511+00:00|755914245048|92
2011-11-30T04:52:22.511+00:00|755914245049|92
2011-11-30T04:52:23.511+00:00|755914245050|92
2011-03-01T01:38:27.133+00:00|412316861371|92
2011-03-01T01:38:28.133+00:00|412316861372|92
2011-03-01T01:38:29.133+00:00|412316861373|92
2011-03-01T01:38:30.133+00:00|412316861374|92
2011-03-01T01:38:31.133+00:00|412316861375|92
2011-03-01T01:38:32.133+00:00|412316861376|92
2011-03-01T01:38:33.133+00:00|412316861377|92
2011-03-01T01:38:34.133+00:00|412316861378|92
2011-03-01T01:38:35.133+00:00|412316861379|92
2011-03-01T01:38:36.133+00:00|412316861380|92
2010-04-07T00:51:20.707+00:00|68719477701|92
2010-04-07T00:51:21.707+00:00|68719477702|92
2010-04-07T00:51:22.707+00:00|68719477703|92
2010-04-07T00:51:23.707+00:00|68719477704|92
2010-04-07T00:51:24.707+00:00|68719477705|92
2010-04-07T00:51:25.707+00:00|68719477706|92
2010-04-07T00:51:26.707+00:00|68719477707|92
2010-05-08T13:11:45.933+00:00|137438954444|92
2010-05-08T13:11:46.933+00:00|137438954445|92
2010-05-08T13:11:47.933+00:00|137438954446|92
2010-05-08T13:11:48.933+00:00|137438954447|77
2010-05-08T13:11:49.933+00:00|137438954448|92
2010-05-08T13:11:50.933+00:00|137438954449|92
2010-05-08T13:11:51.933+00:00|137438954450|54
2010-05-08T13:11:52.933+00:00|137438954451|92
2010-05-08T13:11:53.933+00:00|137438954452|92
2010-05-08T13:11:54.933+00:00|137438954453|92
2011-04-18T10:50:30.505+00:00|481036338141|101
2011-04-18T10:50:31.505+00:00|481036338142|92
2011-04-18T10:50:32.505+00:00|481036338143|92
2011-11-14T19:23:46.870+00:00|755914245088|92
2011-11-14T19:23:47.870+00:00|755914245089|92
2011-11-14T19:23:48.870+00:00|755914245090|92
2011-11-14T19:23:49.870+00:00|755914245091|92
2011-11-14T19:23:50.870+00:00|755914245092|92
2011-11-14T19:23:51.870+00:00|755914245093|92
2011-11-14T19:23:52.870+00:00|755914245094|92
2011-11-14T19:23:53.870+00:00|755914245095|92
2011-11-14T19:23:54.870+00:00|755914245096|92
2011-11-14T19:23:55.870+00:00|755914245097|92
2011-11-14T19:23:56.870+00:00|755914245098|92
2011-11-14T19:23:57.870+00:00|755914245099|92
2011-11-14T19:23:58.870+00:00|755914245100|92
2011-11-14T19:23:59.870+00:00|755914245101|92
2011-11-14T19:24:00.870+00:00|755914245102|92
2011-11-14T19:24:01.870+00:00|755914245103|92
2011-11-14T19:24:02.870+00:00|755914245104|92
2011-11-14T19:24:03.870+00:00|755914245105|92
2011-11-14T19:24:04.870+00:00|755914245106|92
2012-07-20T18:18:01.353+00:00|1030792152051|69
2012-07-20T18:18:02.353+00:00|1030792152052|92
2012-07-20T18:18:03.353+00:00|1030792152053|92
2012-07-20T18:18:04.353+00:00|1030792152054|92
2012-07-20T18:18:05.353+00:00|1030792152055|92
2012-07-20T18:18:06.353+00:00|1030792152056|92
2012-07-20T18:18:07.353+00:00|1030792152057|91
2012-07-20T18:18:08.353+00:00|1030792152058|92
2012-07-20T18:18:09.353+00:00|1030792152059|92
2012-07-20T18:18:10.353+00:00|1030792152060|92
2012-07-20T18:18:11.353+00:00|1030792152061|92
2012-07-20T18:18:12.353+00:00|1030792152062|92
2012-07-20T18:18:13.353+00:00|1030792152063|92
2012-02-23T03:56:55.559+00:00|824633721856|92
2012-02-23T03:56:56.559+00:00|824633721857|92
2012-02-23T03:56:57.559+00:00|824633721858|92
2012-02-23T03:56:58.559+00:00|824633721859|92
2012-02-23T03:56:59.559+00:00|824633721860|92
2012-02-23T03:57:00.559+00:00|824633721861|92
2012-02-23T03:57:01.559+00:00|824633721862|14
2012-02-23T03:57:02.559+00:00|824633721863|92
2012-03-01T06:54:58.961+00:00|824633721884|101
2012-03-01T06:54:59.961+00:00|824633721885|101
2012-03-01T06:55:00.961+00:00|824633721886|101
2012-03-01T06:55:01.961+00:00|824633721887|101
2012-03-01T06:55:02.961+00:00|824633721888|101
2012-03-01T06:55:03.961+00:00|824633721889|101
2012-03-01T06:55:04.961+00:00|824633721890|101
2012-03-01T06:55:05.961+00:00|824633721891|101
2012-03-01T06:55:06.961+00:00|824633721892|101
2012-03-01T06:55:07.961+00:00|824633721893|101
2012-03-01T06:55:08.961+00:00|824633721894|101
2012-03-01T06:55:09.961+00:00|824633721895|101
2012-03-01T06:55:10.961+00:00|824633721896|101
2012-03-01T06:55:11.961+00:00|824633721897|101
2012-03-01T06:55:12.961+00:00|824633721898|105
2012-03-01T06:55:13.961+00:00|824633721899|101
2012-03-01T06:55:14.961+00:00|824633721900|101
2012-03-01T06:55:15.961+00:00|824633721901|101
2012-03-01T06:55:16.961+00:00|824633721902|101
2012-03-01T06:55:17.961+00:00|824633721903|101
2012-06-06T15:06:51.770+00:00|962072675376|101
2012-06-06T15:06:52.770+00:00|962072675377|101
2011-11-19T21:12:32.365+00:00|755914245179|101
2011-11-19T21:12:33.365+00:00|755914245180|101
2011-11-19T21:12:34.365+00:00|755914245181|101
2011-11-19T21:12:35.365+00:00|755914245182|101
2011-11-19T21:12:36.365+00:00|755914245183|101
2011-11-19T21:12:37.365+00:00|755914245184|101
2011-11-19T21:12:38.365+00:00|755914245185|101
2011-11-19T21:12:39.365+00:00|755914245186|101
2011-11-19T21:12:40.365+00:00|755914245187|101
2011-11-19T21:12:41.365+00:00|755914245188|101
2011-11-19T21:12:42.365+00:00|755914245189|101
2011-11-19T21:12:43.365+00:00|755914245190|101
2011-11-19T21:12:44.365+00:00|755914245191|101
2011-10-11T06:57:35.828+00:00|687194768478|101
2011-10-11T06:57:36.828+00:00|687194768479|101
2011-10-11T06:57:37.828+00:00|687194768480|101
2011-04-08T12:14:09.895+00:00|481036338273|101
2011-04-08T12:14:10.895+00:00|481036338274|101
2011-04-08T12:14:11.895+00:00|481036338275|101
2011-04-08T12:14:12.895+00:00|481036338276|101
2011-04-08T12:14:13.895+00:00|481036338277|101
2011-04-08T12:14:14.895+00:00|481036338278|101
2011-04-08T12:14:15.895+00:00|481036338279|101
2011-04-08T12:14:16.895+00:00|481036338280|101
2011-04-08T12:14:17.895+00:00|481036338281|101
2011-04-08T12:14:18.895+00:00|481036338282|101
2011-04-08T12:14:19.895+00:00|481036338283|101
2011-04-08T12:14:20.895+00:00|481036338284|101
2011-04-08T12:14:21.895+00:00|481036338285|101
2011-04-08T12:14:22.895+00:00|481036338286|101
2011-04-08T12:14:23.895+00:00|481036338287|101
2011-04-08T12:14:24.895+00:00|481036338288|101
2011-04-08T12:14:25.895+00:00|481036338289|101
2011-04-08T12:14:26.895+00:00|481036338290|101
2011-04-08T12:14:27.895+00:00|481036338291|101
2011-04-08T12:14:28.895+00:00|481036338292|101
2011-05-11T20:14:07.860+00:00|549755815029|101
2011-05-11T20:14:08.860+00:00|549755815030|101
2011-05-11T20:14:09.860+00:00|549755815031|101
2011-05-11T20:14:10.860+00:00|549755815032|101
2011-05-11T20:14:11.860+00:00|549755815033|81
2011-05-11T20:14:12.860+00:00|549755815034|101
2011-05-11T20:14:13.860+00:00|549755815035|101
2011-05-11T20:14:14.860+00:00|549755815036|101
2011-05-11T20:14:15.860+00:00|549755815037|101
2011-05-11T20:14:16.860+00:00|549755815038|101
2011-05-11T20:14:17.860+00:00|549755815039|101
2011-05-11T20:14:18.860+00:00|549755815040|101
2011-05-11T20:14:19.860+00:00|549755815041|101
2011-05-11T20:14:20.860+00:00|549755815042|101
2011-05-11T20:14:21.860+00:00|549755815043|101
2011-05-11T20:14:22.860+00:00|549755815044|101
2011-05-11T20:14:23.860+00:00|549755815045|101
2011-05-11T20:14:24.860+00:00|549755815046|101
2011-05-11T20:14:25.860+00:00|549755815047|101
2011-05-11T20:14:26.860+00:00|549755815048|101
2012-02-13T05:43:34.389+00:00|824633721993|101
2012-02-13T05:43:35.389+00:00|824633721994|101
2012-02-13T05:43:36.389+00:00|824633721995|101
2012-02-13T05:43:37.389+00:00|824633721996|101
2012-02-13T05:43:38.389+00:00|824633721997|101
2012-02-13T05:43:39.389+00:00|824633721998|101
2012-02-13T05:43:40.389+00:00|824633721999|101
2012-02-13T05:43:41.389+00:00|824633722000|101
2011-04-21T23:03:37.033+00:00|481036338321|101
2011-04-21T23:03:38.033+00:00|481036338322|101
2011-04-21T23:03:39.033+00:00|481036338323|101
2011-04-21T23:03:40.033+00:00|481036338324|101
2011-04-21T23:03:41.033+00:00|481036338325|101
2011-04-21T23:03:42.033+00:00|481036338326|101
2011-04-21T23:03:43.033+00:00|481036338327|101
2011-04-21T23:03:44.033+00:00|481036338328|101
2011-02-26T17:06:03.560+00:00|412316861593|101
2011-02-26T17:06:04.560+00:00|412316861594|101
2011-02-26T17:06:05.560+00:00|412316861595|101
2011-02-26T17:06:06.560+00:00|412316861596|101
2011-02-26T17:06:07.560+00:00|412316861597|101
2011-02-26T17:06:08.560+00:00|412316861598|101
2011-02-26T17:06:09.560+00:00|412316861599|101
2011-02-26T17:06:10.560+00:00|412316861600|101
2011-02-26T17:06:11.560+00:00|412316861601|101
2011-02-26T17:06:12.560+00:00|412316861602|101
2011-02-26T17:06:13.560+00:00|412316861603|101
2012-08-19T13:59:48.154+00:00|1030792152228|101
2012-08-19T13:59:49.154+00:00|1030792152229|101
2012-08-19T13:59:50.154+00:00|1030792152230|101
2012-08-19T13:59:51.154+00:00|1030792152231|101
2012-08-19T13:59:52.154+00:00|1030792152232|101
2012-08-19T13:59:53.154+00:00|1030792152233|101
2012-08-19T13:59:54.154+00:00|1030792152234|101
2012-08-19T13:59:55.154+00:00|1030792152235|101
2012-08-19T13:59:56.154+00:00|1030792152236|101
2011-07-26T15:28:43.449+00:00|618475291821|101
2011-07-26T15:28:44.449+00:00|618475291822|30
2011-07-26T15:28:45.449+00:00|618475291823|101
2012-05-10T17:34:01.075+00:00|962072675504|101
2012-05-10T17:34:02.075+00:00|962072675505|101
2012-05-10T17:34:03.075+00:00|962072675506|101
2012-05-10T17:34:04.075+00:00|962072675507|101
2012-05-10T17:34:05.075+00:00|962072675508|101
2012-05-10T17:34:06.075+00:00|962072675509|101
2012-05-10T17:34:07.075+00:00|962072675510|51
2012-05-10T17:34:08.075+00:00|962072675511|101
2012-05-10T17:34:09.075+00:00|962072675512|101
2012-05-10T17:34:10.075+00:00|962072675513|101
2012-05-10T17:34:11.075+00:00|962072675514|101
2011-12-17T14:57:18.676+00:00|755914245307|101
2011-12-17T14:57:19.676+00:00|755914245308|101
2011-12-17T14:57:20.676+00:00|755914245309|101
2011-12-17T14:57:21.676+00:00|755914245310|101
2011-12-17T14:57:22.676+00:00|755914245311|101
2011-12-17T14:57:23.676+00:00|755914245312|101
2011-12-17T14:57:24.676+00:00|755914245313|101
2011-12-17T14:57:25.676+00:00|755914245314|101
2011-09-06T00:54:08.436+00:00|618475291843|101
2011-09-06T00:54:09.436+00:00|618475291844|101
2011-09-06T00:54:10.436+00:00|618475291845|101
2011-09-06T00:54:11.436+00:00|618475291846|101
2011-09-06T00:54:12.436+00:00|618475291847|101
2011-09-06T00:54:13.436+00:00|618475291848|101
2011-09-06T00:54:14.436+00:00|618475291849|101
2011-09-06T00:54:15.436+00:00|618475291850|101
2011-09-06T00:54:16.436+00:00|618475291851|101
2011-09-06T00:54:17.436+00:00|618475291852|101
2011-09-06T00:54:18.436+00:00|618475291853|101
2011-09-06T00:54:19.436+00:00|618475291854|101
2011-07-13T12:01:59.986+00:00|618475291855|101
2011-07-13T12:02:00.986+00:00|618475291856|101
2011-07-13T12:02:01.986+00:00|618475291857|101
2011-07-13T12:02:02.986+00:00|618475291858|101
2011-02-06T11:02:29.167+00:00|412316861651|101
2011-02-06T11:02:30.167+00:00|412316861652|101
2011-02-06T11:02:31.167+00:00|412316861653|101
2011-02-06T11:02:32.167+00:00|412316861654|99
2011-02-06T11:02:33.167+00:00|412316861655|101
2011-02-06T11:02:34.167+00:00|412316861656|101
2011-02-06T11:02:35.167+00:00|412316861657|101
2011-02-06T11:02:36.167+00:00|412316861658|101
2011-02-06T11:02:37.167+00:00|412316861659|101
2011-02-06T11:02:38.167+00:00|412316861660|101
2011-02-06T11:02:39.167+00:00|412316861661|101
2011-02-06T11:02:40.167+00:00|412316861662|101
2011-02-06T11:02:41.167+00:00|412316861663|101
2012-05-24T11:39:03.503+00:00|962072675552|101
2012-05-24T11:39:04.503+00:00|962072675553|101
2012-05-24T11:39:05.503+00:00|962072675554|101
2012-05-24T11:39:06.503+00:00|962072675555|92
2012-05-24T11:39:07.503+00:00|962072675556|101
2012-05-24T11:39:08.503+00:00|962072675557|101
2012-05-24T11:39:09.503+00:00|962072675558|101
2012-05-24T11:39:10.503+00:00|962072675559|101
2012-05-24T11:39:11.503+00:00|962072675560|101
2012-05-24T11:39:12.503+00:00|962072675561|101
2012-05-24T11:39:13.503+00:00|962072675562|101
2012-05-24T11:39:14.503+00:00|962072675563|101
2012-05-24T11:39:15.503+00:00|962072675564|101
2012-05-24T11:39:16.503+00:00|962072675565|101
2012-05-24T11:39:17.503+00:00|962072675566|101
2012-05-24T11:39:18.503+00:00|962072675567|72
2012-05-24T11:39:19.503+00:00|962072675568|35
2012-05-24T11:39:20.503+00:00|962072675569|63
2012-05-24T11:39:21.503+00:00|962072675570|101
2011-09-05T11:45:53.651+00:00|618475291897|101
2011-09-05T11:45:54.651+00:00|618475291898|101
2010-12-03T20:14:04.884+00:00|343597384955|101
2010-12-03T20:14:05.884+00:00|343597384956|101
2010-12-03T20:14:06.884+00:00|343597384957|101
2010-12-03T20:14:07.884+00:00|343597384958|101
2010-12-03T20:14:08.884+00:00|343597384959|101
2010-12-03T20:14:09.884+00:00|343597384960|101
2010-12-03T20:14:10.884+00:00|343597384961|101
2010-12-03T20:14:11.884+00:00|343597384962|101
2010-12-03T20:14:12.884+00:00|343597384963|101
2011-02-18T16:51:56.461+00:00|412316861700|57
2011-02-18T16:51:57.461+00:00|412316861701|57
2011-02-18T16:51:58.461+00:00|412316861702|57
2011-04-24T20:26:03.490+00:00|481036338439|57
2011-04-24T20:26:04.490+00:00|481036338440|57
2012-04-24T22:08:58.591+00:00|893353198857|57
2012-04-24T22:08:59.591+00:00|893353198858|57
2012-04-24T22:09:00.591+00:00|893353198859|57
2012-04-24T22:09:01.591+00:00|893353198860|57
2012-04-24T22:09:02.591+00:00|893353198861|57
2012-04-24T22:09:03.591+00:00|893353198862|57
2012-04-24T22:09:04.591+00:00|893353198863|57
2012-04-24T22:09:05.591+00:00|893353198864|57
2012-04-24T22:09:06.591+00:00|893353198865|57
2012-04-24T22:09:07.591+00:00|893353198866|57
2011-08-03T04:21:21.505+00:00|618475291923|57
2011-08-03T04:21:22.505+00:00|618475291924|57
2011-08-03T04:21:23.505+00:00|618475291925|57
2011-08-03T04:21:24.505+00:00|618475291926|57
2011-08-03T04:21:25.505+00:00|618475291927|57
2011-08-03T04:21:26.505+00:00|618475291928|57
2011-08-03T04:21:27.505+00:00|618475291929|57
2011-08-03T04:21:28.505+00:00|618475291930|57
2011-08-03T04:21:29.505+00:00|618475291931|57
2011-08-03T04:21:30.505+00:00|618475291932|57
2011-08-03T04:21:31.505+00:00|618475291933|57
